cod_loja,cod_ap,cod_municipio,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18
736,3119302003001,3119302,FEATURE_01_VALUE_08,FEATURE_02_VALUE_04,False,39.64,FEATURE_05_VALUE_03,4,0.132907972179695,0.135603824460643,7.90143931,3.51419735732359,,,91.0,88.4,0.0,100.0,87.7,88.5
737,3169356003001,3169356,,FEATURE_02_VALUE_04,False,36.0,FEATURE_05_VALUE_03,6,0.247295885484523,0.245415313909659,8.99186256,3.22289544927163,,,100.0,68.0,100.0,100.0,71.4,84.9
738,3301702005008,3301702,,FEATURE_02_VALUE_02,False,31.21,FEATURE_05_VALUE_03,5,0.0983988290578631,0.0894600495753896,240.35104721,0.792995358711451,,,,,,,,
739,4215000003001,4215000,,FEATURE_02_VALUE_04,False,38.17,FEATURE_05_VALUE_03,3,0.18968825724499,0.197435355538607,14.26948372,2.40373058987549,,,,,,,,
740,2700409003001,2700409,,FEATURE_02_VALUE_04,False,23.57,FEATURE_05_VALUE_03,2,0.201490160806001,0.207083844202094,7.8189428,2.11425430250751,,,,,,,,
741,2910503003001,2910503,,FEATURE_02_VALUE_02,False,25.32,FEATURE_05_VALUE_03,20,0.115921372561584,0.112919298329206,8.96015347,2.32525694089197,,,,,,,,
742,4317400003002,4317400,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,36.53,FEATURE_05_VALUE_03,6,0.21307441621683,0.212055193624702,17.6970141,1.97491853461045,,,79.9,91.6,100.0,50.0,72.8,75.8
743,3550308005053,3550308,,FEATURE_02_VALUE_03,True,41.95,FEATURE_05_VALUE_03,5,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,94.0,94.8,100.0,100.0,97.6,96.7
744,2400802001001,2400802,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,30.75,FEATURE_05_VALUE_03,10,0.220645769462364,0.228079131624553,4.36458559,8.3984210968338,,,,,,,,
745,5106372001001,5106372,,FEATURE_02_VALUE_04,False,33.34,FEATURE_05_VALUE_03,5,0.231192177017002,0.229887184455233,5.08439332,5.99736116108912,,,95.7,90.6,0.0,100.0,99.1,93.8
746,2922409001001,2922409,,FEATURE_02_VALUE_02,False,23.15,FEATURE_05_VALUE_03,3,0.123647601856241,0.113904679676442,4.26605648,8.75925195988263,,,,,,,,
747,2408300003002,2408300,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,37.0,FEATURE_05_VALUE_03,5,0.16889200602597,0.168936220710479,10.85954362,2.67415429870304,,,90.0,93.1,100.0,100.0,69.5,85.5
748,2512903001001,2512903,,FEATURE_02_VALUE_04,False,20.25,FEATURE_05_VALUE_03,7,0.208225606055226,0.216503926021512,6.59963112,4.16267743412563,,,,,,,,
749,3509502005013,3509502,,FEATURE_02_VALUE_03,True,45.7,FEATURE_05_VALUE_03,17,0.181659821321196,0.177938541924162,589.72783319,4.12336418411508,,,88.3,78.6,100.0,100.0,93.9,91.4
751,2919306001001,2919306,,FEATURE_02_VALUE_04,False,15.5,FEATURE_05_VALUE_03,1,0.144647610821929,0.132176956530466,3.29069041,8.73743993010048,,,,,,,,
752,3112604001001,3112604,,FEATURE_02_VALUE_04,False,28.0,FEATURE_05_VALUE_03,2,0.131103034774265,0.127953907528516,5.34842562,6.20655412115194,,,,,,,,
753,2400505001001,2400505,,FEATURE_02_VALUE_04,False,21.38,FEATURE_05_VALUE_03,5,0.218253528082265,0.198233800452257,4.11521995,7.21917412647993,,,,,,,,
754,3205309005009,3205309,,FEATURE_02_VALUE_02,True,23.2,FEATURE_05_VALUE_03,4,0.118748745112078,0.110059743182675,231.35517445,7.30593607305936,,,,,,,,
755,4101002001001,4101002,,FEATURE_02_VALUE_04,False,23.6,FEATURE_05_VALUE_03,2,0.247522671984039,0.260255678360954,5.534573,5.37894680221613,,,,,,,,
757,2210003001001,2210003,,FEATURE_02_VALUE_02,False,30.8,FEATURE_05_VALUE_03,4,0.185979336084489,0.192458456643139,6.36618097,4.96376451901122,,,,,,,,
759,3303302005012,3303302,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,23.65,FEATURE_05_VALUE_05,8,0.0983988290578631,0.0894600495753896,291.71213557,2.21463430347738,,,,,,,,
760,-1,-1,,FEATURE_02_VALUE_03,False,48.04,FEATURE_05_VALUE_05,8,0.143916736448683,0.144631783912435,201.53011522,3.26982604525439,,,100.0,83.8,0.0,100.0,94.8,92.4
761,2414407001001,2414407,,FEATURE_02_VALUE_04,False,26.0,FEATURE_05_VALUE_03,4,0.103575461775582,0.087561449583307,3.5735838,2.98454008237331,,,,,,,,
762,2909307003001,2909307,,FEATURE_02_VALUE_06,False,21.55,FEATURE_05_VALUE_03,2,0.178970162169971,0.171119781852493,5.51267973,3.01359129674834,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,,,,,,
763,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,49.21,FEATURE_05_VALUE_03,6,0.143916736448683,0.144631783912435,201.53011522,3.26982604525439,,,87.4,64.1,100.0,100.0,99.2,90.7
764,-1,-1,,FEATURE_02_VALUE_02,True,39.61,FEATURE_05_VALUE_03,10,0.207525473018586,0.194748792214034,152.04004108,2.20001026671458,,,,,,,,
765,1100205004018,1100205,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,True,38.0,FEATURE_05_VALUE_02,12,0.265099677808683,0.254715018647376,228.91880147,2.18797489000454,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,67.5,75.7,100.0,50.0,69.1,68.7
766,3204203001001,3204203,,FEATURE_02_VALUE_04,False,30.0,FEATURE_05_VALUE_03,2,0.159025833540674,0.151337517771211,6.7482593,4.82718671558216,,,,,,,,
767,4203006003003,4203006,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,50.0,FEATURE_05_VALUE_03,6,0.232903318832193,0.251046598988238,28.56846482,1.31905239276104,,,,,,,,
768,3548906005001,3548906,,FEATURE_02_VALUE_06,False,57.92,FEATURE_05_VALUE_03,4,0.217488579690984,0.208620239795471,118.65689387,2.48561450604626,,,,,,,,
769,4217501001001,4217501,,FEATURE_02_VALUE_06,False,26.5,FEATURE_05_VALUE_03,2,0.281300147413915,0.298900224458223,5.67747547,5.73427375422903,,,,,,,,
770,2208403003002,2208403,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,47.0,FEATURE_05_VALUE_03,7,0.120980377501761,0.11594417050306,20.97482415,1.59616919393456,,,76.2,81.3,0.0,50.0,75.8,70.8
772,-1,-1,,FEATURE_02_VALUE_04,False,23.5,FEATURE_05_VALUE_03,2,0.137136546716759,0.148637812175618,5.10005775,5.54262276909434,,,,,,,,
773,3509502005019,3509502,,FEATURE_02_VALUE_03,True,54.44,FEATURE_05_VALUE_05,1,0.181659821321196,0.177938541924162,589.72783319,4.12336418411508,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,100.0,81.9,100.0,100.0,76.2,88.3
774,3101102001001,3101102,,FEATURE_02_VALUE_04,False,24.48,FEATURE_05_VALUE_03,5,0.183772082678276,0.185890840823924,6.75501715,3.89195921226746,,,,,,,,
775,2615607001001,2615607,,FEATURE_02_VALUE_03,True,35.78,FEATURE_05_VALUE_03,4,0.156993080949126,0.176525339810681,10.44179347,3.38764863308378,,,,,,,,
776,2615409003001,2615409,,FEATURE_02_VALUE_06,False,25.33,FEATURE_05_VALUE_02,7,0.140408409991606,0.154383748897443,17.59737588,2.37399995252,,,,,,,,
778,3548005001001,3548005,,FEATURE_02_VALUE_04,False,26.5,FEATURE_05_VALUE_03,5,0.158089075658829,0.157177795331244,8.86783302,4.46647907454554,,,,,,,,
779,2605004001001,2605004,,FEATURE_02_VALUE_02,False,21.0,FEATURE_05_VALUE_03,6,0.09465288044871,0.102308889011083,9.3197896,4.19445493058177,,,,,,,,
780,3521903001001,3521903,,FEATURE_02_VALUE_06,False,27.0,FEATURE_05_VALUE_03,2,0.242264630267499,0.246461436162829,6.27277546,6.58891744086447,,,,,,,,
781,3115102001001,3115102,,FEATURE_02_VALUE_04,False,23.89,FEATURE_05_VALUE_03,6,0.144267707432403,0.146216616139496,6.3016426,5.55123792605751,,,,,,,,
782,3554300001001,3554300,,FEATURE_02_VALUE_04,False,35.5,FEATURE_05_VALUE_03,2,0.205248505636395,0.196880148618927,6.89318123,4.41014332965821,,,,,,,,
783,3548500005005,3548500,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,62.15,FEATURE_05_VALUE_05,12,0.167281862123094,0.160720414119942,272.43093506,1.84346239106289,,,100.0,96.6,100.0,100.0,100.0,98.3
784,5104104003002,5104104,,FEATURE_02_VALUE_06,False,24.0,FEATURE_05_VALUE_03,3,0.281184456540164,0.264856090537754,11.53585453,2.947331191606,,,,,,,,
785,1100346001001,1100346,,FEATURE_02_VALUE_06,False,28.0,FEATURE_05_VALUE_03,3,0.300999554603172,0.306818300087903,3.54234595,5.86063412061185,,,,,,,,
786,2400703001001,2400703,,FEATURE_02_VALUE_04,False,30.5,FEATURE_05_VALUE_03,4,0.216889447194258,0.20880153538163,4.57575598,7.18648939992813,,,100.0,95.0,100.0,100.0,95.8,97.7
787,-1,-1,,FEATURE_02_VALUE_04,False,39.42,FEATURE_05_VALUE_03,7,0.231599270139751,0.201770688312847,13.96968656,2.51965329570651,,,100.0,85.6,100.0,100.0,45.4,77.7
788,-1,-1,,FEATURE_02_VALUE_02,False,24.15,FEATURE_05_VALUE_03,2,0.0723444423204593,0.0856223284424223,14.36113794,2.55898459491274,,,,,,,,
789,1502301003001,1502301,,FEATURE_02_VALUE_02,False,21.0,FEATURE_05_VALUE_03,6,0.138001616366647,0.160837577899132,9.40808882,1.8977852845729,,,,,,,,
790,1502400003007,1502400,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,53.7,FEATURE_05_VALUE_03,14,0.156337616124141,0.167341503090052,80.79314256,2.1076592336551,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,99.4,100.0,100.0,99.4,99.7
792,5007703001001,5007703,,FEATURE_02_VALUE_06,False,25.42,FEATURE_05_VALUE_03,1,0.198109428772848,0.210744197546971,3.33134369,9.23190546528804,,,,,,,,
793,4204251001001,4204251,,FEATURE_02_VALUE_04,False,21.75,FEATURE_05_VALUE_03,3,0.146843471983604,0.146367254085373,6.45029362,6.18965090368903,,,,,,,,
794,3201407003002,3201407,,FEATURE_02_VALUE_06,False,33.42,FEATURE_05_VALUE_03,3,0.157430951498981,0.13216360292927,14.22105695,2.64347458299188,,,,,,,,
795,2928000003002,2928000,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,24.0,FEATURE_05_VALUE_03,10,0.152952707693572,0.140324750639519,8.114228,2.70892591087634,,,,,,,,
796,2913903003001,2913903,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,28.5,FEATURE_05_VALUE_03,7,0.126779222250718,0.121543513648109,16.22366715,2.10521883749816,,,84.3,75.0,0.0,100.0,74.6,79.5
797,2928802003001,2928802,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,42.0,FEATURE_05_VALUE_03,2,0.147059856537899,0.138636778738881,11.31651044,1.87994660951629,,,,,,,,
798,4124053001001,4124053,,FEATURE_02_VALUE_04,False,33.34,FEATURE_05_VALUE_03,2,0.226926390167403,0.240252975131723,7.73121389,4.43066016836509,,,,,,,,
799,3550308005237,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,53.56,FEATURE_05_VALUE_05,14,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,100.0,71.3,100.0,100.0,98.1,94.6
800,3550308005235,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,42.0,FEATURE_05_VALUE_03,9,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,92.0,93.8,100.0,100.0,50.8,78.9
801,-1,-1,,FEATURE_02_VALUE_06,False,23.7,FEATURE_05_VALUE_03,6,0.30448286833323,0.293491608062972,7.36710341,2.6905588290688,,,,,,,,
802,2914802005005,2914802,,FEATURE_02_VALUE_06,False,47.7,FEATURE_05_VALUE_05,10,0.126779222250718,0.121543513648109,86.48718376,2.27603787327021,FEATURE_11_VALUE_02,FEATURE_12_VALUE_02,100.0,95.9,100.0,100.0,98.5,98.8
803,3550308005240,3550308,,FEATURE_02_VALUE_06,True,41.66,FEATURE_05_VALUE_06,7,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,100.0,68.0,100.0,100.0,98.6,94.3
804,3511607001001,3511607,,FEATURE_02_VALUE_04,False,28.35,FEATURE_05_VALUE_03,2,0.179395243352292,0.174048198412054,5.00369498,5.82648721086057,,,,,,,,
805,3520400003001,3520400,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,47.29,FEATURE_05_VALUE_03,4,0.188305451804806,0.1865854460152,14.64099579,3.10587942976054,,,,,,,,
806,2306306003002,2306306,,FEATURE_02_VALUE_06,False,28.0,FEATURE_05_VALUE_03,3,0.206992097803344,0.0394131832704557,13.06017688,1.95644943556434,,,,,,,,
807,1302603005004,1302603,,FEATURE_02_VALUE_02,True,39.0,FEATURE_05_VALUE_06,10,0.108044703501888,0.106761644766951,1024.6840934,1.7495168174734,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,77.5,100.0,100.0,94.6,94.3
808,3553302001001,3553302,,FEATURE_02_VALUE_04,False,30.0,FEATURE_05_VALUE_03,10,0.160409617667103,0.147062006779482,9.39719068,4.30774532609632,,,,,,,,
809,2307304005001,2307304,,FEATURE_02_VALUE_02,False,42.6,FEATURE_05_VALUE_03,10,0.192293749165163,0.184504779766775,107.43711552,2.25545255655547,,,100.0,96.3,100.0,100.0,70.2,88.5
810,5206404001001,5206404,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,36.05,FEATURE_05_VALUE_03,3,0.348805439567737,0.33483185924717,4.17319281,5.98981731057203,,,100.0,88.4,100.0,100.0,100.0,98.1
811,3532009001001,3532009,,FEATURE_02_VALUE_04,False,26.58,FEATURE_05_VALUE_03,2,0.17845901846104,0.174987368965328,5.33772203,7.73156022885418,,,,,,,,
814,3301306003001,3301306,,FEATURE_02_VALUE_06,False,26.16,FEATURE_05_VALUE_03,4,0.136647937171823,0.124230737387221,10.93761571,4.96216350328743,,,,,,,,
815,3523602001001,3523602,,FEATURE_02_VALUE_03,False,29.56,FEATURE_05_VALUE_03,2,0.153794696405662,0.148749626037229,5.7698547,5.82750582750583,,,,,,,,
817,5217302001001,5217302,,FEATURE_02_VALUE_04,False,28.0,FEATURE_05_VALUE_03,4,0.207150935969518,0.213091115220355,5.85151553,4.09098347242677,,,,,,,,
818,4320107001001,4320107,,FEATURE_02_VALUE_06,True,49.14,FEATURE_05_VALUE_03,4,0.163417198377467,0.168720551468447,9.26428338,4.34103142906755,,,,,,,,
819,-1,-1,,FEATURE_02_VALUE_04,False,26.92,FEATURE_05_VALUE_03,2,0.26174180422252,0.222979405649627,5.41544306,4.69219219219219,,,,,,,,
821,3550308005038,3550308,,FEATURE_02_VALUE_03,True,30.94,FEATURE_05_VALUE_03,4,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
822,3512407001001,3512407,,FEATURE_02_VALUE_06,False,30.0,FEATURE_05_VALUE_03,4,0.163362921787314,0.159692103536886,10.15295561,4.30403718688129,,,,,,,,
823,3513801005008,3513801,,FEATURE_02_VALUE_02,False,28.15,FEATURE_05_VALUE_03,6,0.190102227825834,0.179139940969186,184.46083229,0.969866255443374,,,,,,,,
824,3303807003001,3303807,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,34.46,FEATURE_05_VALUE_03,4,0.15476855018702,0.146909965387142,12.1897973,2.47047779040466,,,88.1,63.8,100.0,100.0,54.4,74.9
825,3301009005002,3301009,,FEATURE_02_VALUE_02,False,29.45,FEATURE_05_VALUE_02,5,0.198177503864375,0.181712782749241,151.8963048,1.6529950203525,,,,,,,,
826,3301009005001,3301009,,FEATURE_02_VALUE_02,False,40.0,FEATURE_05_VALUE_02,7,0.198177503864375,0.181712782749241,151.8963048,1.6529950203525,,,,,,,,
827,-1,-1,,FEATURE_02_VALUE_03,False,10.0,FEATURE_05_VALUE_06,2,0.190896443211245,0.179423052902789,661.41587319,2.7958400695605,,,,,,,,
828,3303401003002,3303401,,FEATURE_02_VALUE_06,False,22.95,FEATURE_05_VALUE_03,2,0.105646172190749,0.0955063508604972,74.58831612,2.16466615436234,,,,,,,,
829,3302007003005,3302007,,FEATURE_02_VALUE_04,False,40.28,FEATURE_05_VALUE_05,5,0.1361292183101,0.119443174876345,30.99843858,2.51798259234701,,,100.0,87.3,100.0,100.0,75.2,84.9
830,2607208003002,2607208,,FEATURE_02_VALUE_06,False,36.0,FEATURE_05_VALUE_03,7,0.156880182801937,0.184482333977769,30.6163044,3.28439583538608,,,,,,,,
831,3147907003003,3147907,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,37.5,FEATURE_05_VALUE_03,3,0.144267707432403,0.146216616139496,48.39503343,4.42000671841021,,,,,,,,
832,5209952001001,5209952,,FEATURE_02_VALUE_04,False,20.0,FEATURE_05_VALUE_03,2,0.269871237523897,0.251106055992609,4.10453455,6.71366230278617,,,,,,,,
833,3202108001001,3202108,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,37.25,FEATURE_05_VALUE_03,3,0.216240537583047,0.192451030104228,6.20707124,4.12014338098966,,,,,,,,
834,1502707003002,1502707,,FEATURE_02_VALUE_06,False,31.51,FEATURE_05_VALUE_03,3,0.151102249576583,0.130715321502979,15.77061883,2.15540467722815,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,,,,,,
835,3550308005158,3550308,,FEATURE_02_VALUE_06,True,27.26,FEATURE_05_VALUE_03,3,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
836,2114007003001,2114007,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,31.0,FEATURE_05_VALUE_03,2,0.184484825547347,0.17984651921319,9.91821589,1.97992357495001,,,,,,,,
837,3305109005004,3305109,,FEATURE_02_VALUE_06,False,28.04,FEATURE_05_VALUE_03,3,0.0983988290578631,0.0894600495753896,135.68439966,0.868385345997286,,,,,,,,
838,2202307001001,2202307,,FEATURE_02_VALUE_06,False,30.14,FEATURE_05_VALUE_03,3,0.211672384584042,0.195011489967515,5.60866522,4.83091787439614,,,,,,,,
839,2409308001001,2409308,,FEATURE_02_VALUE_04,False,28.75,FEATURE_05_VALUE_03,2,0.20516951587688,0.191001839114313,4.81074912,7.8702974972454,,,,,,,,
840,2407203003002,2407203,,FEATURE_02_VALUE_04,False,32.5,FEATURE_05_VALUE_03,3,0.220645769462364,0.228079131624553,11.13553577,3.1930519190242,,,100.0,77.2,100.0,100.0,77.1,87.9
842,2501104001001,2501104,,FEATURE_02_VALUE_02,False,22.95,FEATURE_05_VALUE_03,2,0.129540358744464,0.135205753487927,6.53382419,4.3271311120727,,,,,,,,
843,3157807005007,3157807,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,True,43.62,FEATURE_05_VALUE_03,17,0.107871270969554,0.104261051969348,70.22147179,0.462419192246155,,,100.0,79.4,100.0,100.0,79.1,81.7
844,2302107003002,2302107,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,40.0,FEATURE_05_VALUE_03,10,0.252315184154754,0.212617344529902,9.78314792,2.8613121977739,,,100.0,87.2,100.0,100.0,76.3,89.1
845,2311405003002,2311405,,FEATURE_02_VALUE_03,False,31.0,FEATURE_05_VALUE_03,5,0.217678962689626,0.193924771364688,18.51281601,1.2957731878612,,,100.0,86.2,100.0,100.0,72.6,87.9
846,2104057003001,2104057,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,32.0,FEATURE_05_VALUE_03,4,0.168569546906884,0.165973764906986,10.5144677,2.46129611853602,,,,,,,,
847,4104808005013,4104808,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,True,34.74,FEATURE_05_VALUE_03,2,0.150747203241422,0.159639800738354,137.2950543,1.91829348611475,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,,,,,,
848,3550308005217,3550308,,FEATURE_02_VALUE_03,True,41.05,FEATURE_05_VALUE_03,8,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,100.0,96.5,100.0,100.0,75.5,90.5
849,3301702005011,3301702,,FEATURE_02_VALUE_02,False,26.6,FEATURE_05_VALUE_06,5,0.0983988290578631,0.0894600495753896,240.35104721,0.792995358711451,,,,,,,,
850,3124203001001,3124203,,FEATURE_02_VALUE_04,False,23.65,FEATURE_05_VALUE_03,2,0.170510137202163,0.157266064096131,5.40698902,4.08680371081777,,,,,,,,
851,4216305003002,4216305,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,33.0,FEATURE_05_VALUE_06,3,0.173656269933165,0.17847465619242,13.56366614,3.05623471882641,,,,,,,,
852,3305109005001,3305109,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,47.36,FEATURE_05_VALUE_05,10,0.0983988290578631,0.0894600495753896,135.68439966,0.868385345997286,FEATURE_11_VALUE_02,FEATURE_12_VALUE_02,71.6,71.3,100.0,100.0,39.2,65.7
853,1100064001001,1100064,,FEATURE_02_VALUE_04,False,25.5,FEATURE_05_VALUE_03,4,0.273235654472066,0.2620984467052,5.413398,5.31434341287134,,,,,,,,
854,5300108005050,5300108,,FEATURE_02_VALUE_06,True,28.7,FEATURE_05_VALUE_03,3,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,
855,3550308005001,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,True,28.41,FEATURE_05_VALUE_03,4,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,,,,,,
856,3130101003002,3130101,,FEATURE_02_VALUE_06,False,26.06,FEATURE_05_VALUE_03,4,0.107871270969554,0.104261051969348,12.3890025,2.5142052597174,,,,,,,,
858,2602100003001,2602100,,FEATURE_02_VALUE_06,False,26.0,FEATURE_05_VALUE_03,3,0.111534127087854,0.123611767484929,13.123833,2.09380234505863,,,,,,,,
859,2609501003001,2609501,,FEATURE_02_VALUE_06,False,31.6,FEATURE_05_VALUE_03,4,0.143978809030035,0.163933138079959,12.21711809,3.1187624750499,,,,,,,,
860,5002100001001,5002100,,FEATURE_02_VALUE_04,False,22.8,FEATURE_05_VALUE_03,2,0.236813321949031,0.266772786154512,7.33543826,4.14714054659312,,,,,,,,
862,2308708003002,2308708,,FEATURE_02_VALUE_02,False,46.15,FEATURE_05_VALUE_03,6,0.217947112542702,0.199989935245308,14.00306097,1.61543059302457,,,100.0,94.7,100.0,100.0,89.2,95.2
863,2300309003001,2300309,,FEATURE_02_VALUE_03,False,30.0,FEATURE_05_VALUE_03,3,0.217678962689626,0.193924771364688,10.83223577,1.88199868260092,,,100.0,81.6,100.0,100.0,77.0,88.5
864,2304707003002,2304707,,FEATURE_02_VALUE_04,False,25.32,FEATURE_05_VALUE_03,3,0.146195373797608,0.127290327598246,8.31244068,1.85466819985905,,,,,,,,
865,3156700003004,3156700,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,39.31,FEATURE_05_VALUE_03,3,0.107871270969554,0.104261051969348,49.61888351,1.48829456325996,,,,,,,,
869,5107958003001,5107958,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,35.92,FEATURE_05_VALUE_05,8,0.238097957514668,0.232611484998328,51.35328925,2.1211382027596,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,96.0,88.5,100.0,100.0,99.5,97.1
870,2709152003001,2709152,,FEATURE_02_VALUE_06,False,22.5,FEATURE_05_VALUE_03,4,0.191252117003426,0.194069599927863,12.10460235,2.26403133419367,,,,,,,,
871,-1,-1,,FEATURE_02_VALUE_06,True,19.25,FEATURE_05_VALUE_02,3,0.118748745112078,0.110059743182675,231.37366479,4.12051687763713,,,,,,,,
872,3116605001001,3116605,,FEATURE_02_VALUE_06,False,39.0,FEATURE_05_VALUE_03,3,0.141730364699942,0.137759025489549,8.99250916,3.59363208394725,,,,,,,,
873,3509502005017,3509502,,FEATURE_02_VALUE_02,True,28.4,FEATURE_05_VALUE_06,4,0.181659821321196,0.177938541924162,589.72783319,4.12336418411508,,,,,,,,
874,4106506001001,4106506,,FEATURE_02_VALUE_06,False,24.55,FEATURE_05_VALUE_03,4,0.215692080100877,0.233340503447366,6.29824003,4.57749702462693,,,,,,,,
877,3203056001001,3203056,,FEATURE_02_VALUE_06,False,28.24,FEATURE_05_VALUE_03,4,0.220884685922986,0.199936289799673,6.63559097,3.49113252339059,,,,,,,,
878,3204005001001,3204005,,FEATURE_02_VALUE_04,False,23.97,FEATURE_05_VALUE_03,2,0.184788415801056,0.177144539920747,4.09042623,4.27021948928175,,,,,,,,
879,4313904003001,4313904,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,33.96,FEATURE_05_VALUE_03,5,0.15487699046863,0.15494844835711,17.87999753,2.4302517740838,,,,,,,,
880,3118007003002,3118007,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,43.88,FEATURE_05_VALUE_03,8,0.132030960316266,0.131017949085746,21.82385891,1.89297139720219,,,,,,,,
881,3201506003004,3201506,,FEATURE_02_VALUE_04,False,25.45,FEATURE_05_VALUE_03,3,0.184788415801056,0.177144539920747,56.90087737,2.44606428256935,,,,,,,,
882,3144706001001,3144706,,FEATURE_02_VALUE_06,False,26.44,FEATURE_05_VALUE_03,2,0.146770424879702,0.143562512923576,5.10642559,5.5561729081009,,,,,,,,
883,3107307003002,3107307,,FEATURE_02_VALUE_02,False,37.51,FEATURE_05_VALUE_03,3,0.191998925103285,0.210383464254873,11.94396672,2.01612903225806,,,,,,,,
884,3152204003002,3152204,,FEATURE_02_VALUE_02,False,30.9,FEATURE_05_VALUE_03,3,0.22786667808941,0.241422674772388,5.47319062,2.58264462809917,,,,,,,,
886,2309607003001,2309607,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,50.0,FEATURE_05_VALUE_03,8,0.168470984588148,0.151723417176437,23.1621425,1.45348837209302,,,100.0,98.8,100.0,100.0,99.4,99.6
